Dataset,AnalysisType,LLM_Cluster_Used,Model,Mean_AUC,AUC_StdDev,SVI,TopFeatures
data_19_linear,Assisted,cluster_minilm,GradientBoost,0.9335797832059467,0.036283599765526094,45.45454545454545,N/A
data_19_linear,Assisted,cluster_gatortron,LogisticReg,0.7289598501948775,0.050767308006716506,45.45454545454545,N/A
data_19_linear,Assisted,cluster_gatortron,RandomForest,0.8957283155819873,0.03367351802911967,45.45454545454545,N/A
data_19_linear,Assisted,cluster_gatortron,GradientBoost,0.931487450313208,0.03338868557528433,45.45454545454545,N/A
data_19_linear,Assisted,cluster_llama,LogisticReg,0.7497244527452273,0.054747352719308987,45.45454545454545,N/A
data_19_linear,Assisted,cluster_llama,RandomForest,0.8877628116620663,0.03511800618556454,45.45454545454545,N/A
data_19_linear,Assisted,cluster_llama,GradientBoost,0.937506152863275,0.03277059097119704,45.45454545454545,N/A
data_19_linear,Assisted,cluster_t5,LogisticReg,0.7323631682900063,0.05149720665863938,45.45454545454545,N/A
data_19_linear,Assisted,cluster_t5,RandomForest,0.8901822685651096,0.035027467788341246,45.45454545454545,N/A
data_19_linear,Assisted,cluster_t5,GradientBoost,0.9266263891886729,0.03597392500040983,45.45454545454545,N/A
data_19_linear,Assisted,cluster_ernie,LogisticReg,0.7378665927180158,0.05158549435326755,45.45454545454545,N/A
data_19_linear,Assisted,cluster_ernie,RandomForest,0.8933678755028948,0.03482340400710665,45.45454545454545,N/A
data_19_linear,Assisted,cluster_ernie,GradientBoost,0.9291617427627011,0.033900707955971124,45.45454545454545,N/A
data_19_linear,Assisted,cluster_e5_small,LogisticReg,0.7504562777594138,0.05292214638076594,45.45454545454545,N/A
data_19_linear,Assisted,cluster_e5_small,RandomForest,0.8902372116149713,0.03542358684785118,45.45454545454545,N/A
data_19_linear,Assisted,cluster_e5_small,GradientBoost,0.9330671364324171,0.03412806448743798,45.45454545454545,N/A
data_19_linear,Assisted,cluster_roberta,LogisticReg,0.7400554729720666,0.04820211834126968,45.45454545454545,N/A
data_19_linear,Assisted,cluster_roberta,RandomForest,0.8936267642189972,0.036644553670519,45.45454545454545,N/A
data_19_linear,Assisted,cluster_roberta,GradientBoost,0.9302426691076444,0.03413420199590618,45.45454545454545,N/A
data_19_linear,Assisted,cluster_bert,LogisticReg,0.7370324202217635,0.0528360108942976,45.45454545454545,N/A
data_19_linear,Assisted,cluster_bert,RandomForest,0.8960953128757739,0.034788442589597075,45.45454545454545,N/A
data_19_linear,Assisted,cluster_bert,GradientBoost,0.9290569180551134,0.032852011850805045,45.45454545454545,N/A
data_4_quadratic,Unassisted,N/A,LogisticReg,0.6552299888702344,0.05126023293286774,125.0,N/A
data_4_quadratic,Unassisted,N/A,RandomForest,0.9894926509168429,0.0073799644719166006,125.0,N/A
data_4_quadratic,Unassisted,N/A,GradientBoost,0.9815466077946882,0.016517070205124953,125.0,N/A
data_4_quadratic,Assisted,cluster_llama,LogisticReg,0.6725255511470388,0.057294707375395264,100.0,N/A
data_4_quadratic,Assisted,cluster_llama,RandomForest,0.970467438886222,0.017326383514768215,100.0,N/A
data_4_quadratic,Assisted,cluster_llama,GradientBoost,0.9802194521421719,0.016170268196334055,100.0,N/A
data_4_quadratic,Assisted,cluster_t5,LogisticReg,0.653387764974851,0.051505456399060574,100.0,N/A
data_4_quadratic,Assisted,cluster_t5,RandomForest,0.9697056482966242,0.018026715707025888,100.0,N/A
data_4_quadratic,Assisted,cluster_t5,GradientBoost,0.981420944640076,0.013694484068755598,100.0,N/A
data_4_quadratic,Assisted,cluster_roberta,LogisticReg,0.6563557637204372,0.05690636722201916,100.0,N/A
data_4_quadratic,Assisted,cluster_roberta,RandomForest,0.9730255351468814,0.015241741386784243,100.0,N/A
data_4_quadratic,Assisted,cluster_roberta,GradientBoost,0.9814900058778574,0.013800161776697174,100.0,N/A
data_4_quadratic,Assisted,cluster_bert,LogisticReg,0.6545593496313881,0.053170809413740375,100.0,N/A
data_4_quadratic,Assisted,cluster_bert,RandomForest,0.9713509898375213,0.016611712019931484,100.0,N/A
data_4_quadratic,Assisted,cluster_bert,GradientBoost,0.9807838308445589,0.014325380034021949,100.0,N/A
data_4_quadratic,Assisted,cluster_ernie,LogisticReg,0.6367977138846651,0.05803861635969849,100.0,N/A
data_4_quadratic,Assisted,cluster_ernie,RandomForest,0.9771822265036552,0.012694269769200404,100.0,N/A
data_4_quadratic,Assisted,cluster_ernie,GradientBoost,0.981381191547429,0.013835395039978134,100.0,N/A
data_4_quadratic,Assisted,cluster_minilm,LogisticReg,0.6477947170589771,0.050817955575933674,100.0,N/A
data_4_quadratic,Assisted,cluster_minilm,RandomForest,0.9799443440569229,0.011105930259947891,100.0,N/A
data_4_quadratic,Assisted,cluster_minilm,GradientBoost,0.9818776717667574,0.015055172485669663,100.0,N/A
data_4_quadratic,Assisted,cluster_gatortron,LogisticReg,0.638583170307152,0.05772201301664632,100.0,N/A
data_4_quadratic,Assisted,cluster_gatortron,RandomForest,0.9707258291682673,0.014049227406698733,100.0,N/A
data_4_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9795540450695941,0.015164556912500484,100.0,N/A
data_8_quadratic,Unassisted,N/A,LogisticReg,0.5189689349818899,0.051638133170388234,83.33333333333333,N/A
data_8_quadratic,Unassisted,N/A,RandomForest,0.9491327884443328,0.02558864953902845,83.33333333333333,N/A
data_8_quadratic,Unassisted,N/A,GradientBoost,0.9615550403294517,0.029188702245061666,83.33333333333333,N/A
data_8_quadratic,Assisted,cluster_ernie,LogisticReg,0.5573110983209427,0.05263545036161962,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_ernie,RandomForest,0.9355195386179761,0.025455218016593492,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_ernie,GradientBoost,0.9591140175102042,0.02670934127764002,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_roberta,LogisticReg,0.586302831171326,0.05687266773851714,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_roberta,RandomForest,0.9331955223092498,0.028251171422795412,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_roberta,GradientBoost,0.9567179760032074,0.029982535802622785,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_bert,LogisticReg,0.5596627131533506,0.050180857846321224,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_bert,RandomForest,0.9213618342094106,0.028908894443455773,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_bert,GradientBoost,0.9610062827221395,0.026601305902860976,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_minilm,LogisticReg,0.5917391614231975,0.05813498877949304,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_minilm,RandomForest,0.9364404693134858,0.02948001081320671,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_minilm,GradientBoost,0.9663475287404338,0.025114020899906685,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6043478443740087,0.06081464159843719,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_gatortron,RandomForest,0.9326603238381115,0.028169024971410796,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9573650191633567,0.028639597397782716,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_t5,LogisticReg,0.5439187633159104,0.051381602575875825,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_t5,RandomForest,0.921253996062751,0.02764056558126684,71.42857142857143,N/A
data_8_quadratic,Assisted,cluster_t5,GradientBoost,0.9603868245646477,0.026204594372141825,71.42857142857143,N/A
data_36_cubic,Unassisted,N/A,LogisticReg,0.7482221063862425,0.06050509844590995,27.77777777777778,N/A
data_36_cubic,Unassisted,N/A,RandomForest,0.8890860598129272,0.03690071059287431,27.77777777777778,N/A
data_36_cubic,Unassisted,N/A,GradientBoost,0.9708013749345544,0.02734454156262741,27.77777777777778,N/A
data_36_cubic,Assisted,cluster_roberta,LogisticReg,0.7220824935352149,0.06205320532879862,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_roberta,RandomForest,0.8861691458690889,0.03758602249800148,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_roberta,GradientBoost,0.9685562030994957,0.027934133568425668,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_bert,LogisticReg,0.7200139798093567,0.059094925491098564,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_bert,RandomForest,0.8950885809342783,0.03483861349433129,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_bert,GradientBoost,0.9668074620771224,0.030043111557315306,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_minilm,LogisticReg,0.7394052202265778,0.05437772850786858,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_minilm,RandomForest,0.8895740092912452,0.036405781610521944,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_minilm,GradientBoost,0.9671275308739002,0.027526913128733257,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_gatortron,LogisticReg,0.7387853411202768,0.05696979087879493,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_gatortron,RandomForest,0.8860394529769224,0.03541761801524824,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_gatortron,GradientBoost,0.9655238597465899,0.027989386388068735,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_ernie,LogisticReg,0.7274729421617708,0.06122619431753164,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_ernie,RandomForest,0.8864543393728431,0.036082089164945576,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_ernie,GradientBoost,0.9691761372195528,0.024345216045820368,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_llama,LogisticReg,0.7287751888928371,0.057157181242924536,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_llama,RandomForest,0.8890156443209258,0.03632423330162979,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_llama,GradientBoost,0.967645226641989,0.025632676986487416,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_t5,LogisticReg,0.7380775819770399,0.056576724066592025,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_t5,RandomForest,0.8933397668570479,0.033811929042374796,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_t5,GradientBoost,0.9631485878922958,0.030514665980927107,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_e5_small,LogisticReg,0.7230062240291082,0.06238724547677022,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_e5_small,RandomForest,0.8866975878415906,0.036874050511678906,26.31578947368421,N/A
data_36_cubic,Assisted,cluster_e5_small,GradientBoost,0.9664570194090152,0.027455734535113154,26.31578947368421,N/A
data_24_exponential,Unassisted,N/A,LogisticReg,0.5699969246762925,0.056694426141901046,41.666666666666664,N/A
data_24_exponential,Unassisted,N/A,RandomForest,0.8324603443246299,0.04819135622075145,41.666666666666664,N/A
data_24_exponential,Unassisted,N/A,GradientBoost,0.76258132424787,0.061690913625467275,41.666666666666664,N/A
data_24_exponential,Assisted,cluster_minilm,LogisticReg,0.6070565240276278,0.057348908331081964,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_minilm,RandomForest,0.8415630567508973,0.04688505028720043,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_minilm,GradientBoost,0.7633349810625724,0.06426005833905739,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_gatortron,LogisticReg,0.5719178202408535,0.05334870388291216,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_gatortron,RandomForest,0.8378146952114632,0.04716297335838268,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_gatortron,GradientBoost,0.7543041453004814,0.05713625068604909,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_t5,LogisticReg,0.5980895242169733,0.059183698641178346,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_t5,RandomForest,0.8512899397162899,0.04467400564646193,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_t5,GradientBoost,0.7720947161915366,0.061374656915435616,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_ernie,LogisticReg,0.5912484796855144,0.05774195855626688,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_ernie,RandomForest,0.8437851255845148,0.04788080166231906,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_ernie,GradientBoost,0.7637155393532191,0.06015317924436582,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_llama,LogisticReg,0.5690104972004798,0.059305459249529215,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_llama,RandomForest,0.8418026876245601,0.050504537545820107,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_llama,GradientBoost,0.7617227506624006,0.0652167588308023,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_roberta,LogisticReg,0.5795028170187464,0.059452533428893874,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_roberta,RandomForest,0.8379166056295433,0.04888748618997949,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_roberta,GradientBoost,0.769363696515943,0.060220720778892046,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_bert,LogisticReg,0.6078814097177506,0.05657135177825234,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_bert,RandomForest,0.8495709362187412,0.04604000824583084,38.46153846153846,N/A
data_24_exponential,Assisted,cluster_bert,GradientBoost,0.7637508379764963,0.06286282437312625,38.46153846153846,N/A
data_39_quadratic,Unassisted,N/A,LogisticReg,0.6277299329386286,0.05739230463009556,27.77777777777778,N/A
data_39_quadratic,Unassisted,N/A,RandomForest,0.8867085208960254,0.029463526169180226,27.77777777777778,N/A
data_39_quadratic,Unassisted,N/A,GradientBoost,0.9472276831833135,0.029837738260291635,27.77777777777778,N/A
data_39_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6587731478990041,0.054514844376102226,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_gatortron,RandomForest,0.8863033252356134,0.03140963451403321,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9400577263380402,0.035527923466628364,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_llama,LogisticReg,0.6260910383985375,0.057057522816810056,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_llama,RandomForest,0.8860867836258021,0.03153961734929126,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_llama,GradientBoost,0.9451478741399783,0.029807717336351267,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_t5,LogisticReg,0.6490016709002557,0.05618861148482173,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_t5,RandomForest,0.8903518578461446,0.031383633292866475,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_t5,GradientBoost,0.9454310476125278,0.030607646472525514,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_ernie,LogisticReg,0.6474695578839891,0.059458728243420106,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_ernie,RandomForest,0.8885489102435392,0.03080734669890943,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_ernie,GradientBoost,0.9410159614649541,0.03281605025733563,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_roberta,LogisticReg,0.6277063825334668,0.05946342465939212,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_roberta,RandomForest,0.8841096967822275,0.030438135541116972,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_roberta,GradientBoost,0.9393791671260856,0.03602285532144121,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_bert,LogisticReg,0.6400256531168357,0.05498360095908113,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_bert,RandomForest,0.8840681465319187,0.031623645519232926,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_bert,GradientBoost,0.9421211357561706,0.03264354915374901,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_minilm,LogisticReg,0.665747733017385,0.050879001720922974,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_minilm,RandomForest,0.8864906047538694,0.031180233895890468,26.31578947368421,N/A
data_39_quadratic,Assisted,cluster_minilm,GradientBoost,0.9402385016351918,0.033436708809622934,26.31578947368421,N/A
data_60_cubic,Unassisted,N/A,LogisticReg,0.6780209742160939,0.05754222773009907,17.857142857142858,N/A
data_60_cubic,Unassisted,N/A,RandomForest,0.8766313691710822,0.03308318076983711,17.857142857142858,N/A
data_60_cubic,Unassisted,N/A,GradientBoost,0.9355063551587973,0.029274418728949824,17.857142857142858,N/A
data_60_cubic,Assisted,cluster_t5,LogisticReg,0.6788605081813317,0.0629423778566114,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_t5,RandomForest,0.8799410424492967,0.03433653318972136,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_t5,GradientBoost,0.9239644075230194,0.037712034116257745,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_ernie,LogisticReg,0.6817132817170262,0.05671429583669096,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_ernie,RandomForest,0.8804387109226082,0.03336487019707935,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_ernie,GradientBoost,0.9295434681357864,0.033190860681966076,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_roberta,LogisticReg,0.6859218124093274,0.059107132129557594,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_roberta,RandomForest,0.8830652106087084,0.034260603247046925,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_roberta,GradientBoost,0.9250518700570847,0.03627791520119592,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_bert,LogisticReg,0.6779299241261825,0.056730490702617535,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_bert,RandomForest,0.8835944723356025,0.03163069092801412,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_bert,GradientBoost,0.925588368339805,0.03958125885556846,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_minilm,LogisticReg,0.6725177811539903,0.05919509392893424,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_minilm,RandomForest,0.8792269943651871,0.0335810442411942,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_minilm,GradientBoost,0.9223070258031194,0.032521768631101684,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_gatortron,LogisticReg,0.6829219812494515,0.05753575322378828,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_gatortron,RandomForest,0.8829286570703107,0.03473901448783325,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_gatortron,GradientBoost,0.9209044799227994,0.035764940656303285,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_llama,LogisticReg,0.6732164031007111,0.0575285648561775,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_llama,RandomForest,0.8760106198683263,0.034866943820566536,17.24137931034483,N/A
data_60_cubic,Assisted,cluster_llama,GradientBoost,0.9301642531107494,0.032769745374862116,17.24137931034483,N/A
data_1_quadratic,Unassisted,N/A,LogisticReg,0.6122309726224403,0.055396183854600635,125.0,N/A
data_1_quadratic,Unassisted,N/A,RandomForest,0.9928004180799114,0.006555609961794207,125.0,N/A
data_1_quadratic,Unassisted,N/A,GradientBoost,0.9792644361064339,0.017917101633127545,125.0,N/A
data_1_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6419679018702666,0.048821786501658256,100.0,N/A
data_1_quadratic,Assisted,cluster_gatortron,RandomForest,0.9784611805746251,0.013068300701502455,100.0,N/A
data_1_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9776925101565547,0.020715942763409722,100.0,N/A
data_1_quadratic,Assisted,cluster_roberta,LogisticReg,0.6286069274550808,0.0533097529401635,100.0,N/A
data_1_quadratic,Assisted,cluster_roberta,RandomForest,0.975476489083508,0.014025550026814312,100.0,N/A
data_1_quadratic,Assisted,cluster_roberta,GradientBoost,0.9783646178364552,0.019838652221517383,100.0,N/A
data_1_quadratic,Assisted,cluster_ernie,LogisticReg,0.6080217182306467,0.055016757337893414,100.0,N/A
data_1_quadratic,Assisted,cluster_ernie,RandomForest,0.9806967074748172,0.012369759256780157,100.0,N/A
data_1_quadratic,Assisted,cluster_ernie,GradientBoost,0.9812291513023166,0.02024312677506322,100.0,N/A
data_1_quadratic,Assisted,cluster_minilm,LogisticReg,0.6114427940461343,0.05213347506380371,100.0,N/A
data_1_quadratic,Assisted,cluster_minilm,RandomForest,0.9804002716378051,0.012154877538344855,100.0,N/A
data_1_quadratic,Assisted,cluster_minilm,GradientBoost,0.981053825582914,0.018244342179921366,100.0,N/A
data_1_quadratic,Assisted,cluster_llama,LogisticReg,0.6229123955169547,0.051575703717346016,100.0,N/A
data_1_quadratic,Assisted,cluster_llama,RandomForest,0.9769708183652266,0.011762849530291794,100.0,N/A
data_1_quadratic,Assisted,cluster_llama,GradientBoost,0.979677989067678,0.018438154209791967,100.0,N/A
data_1_quadratic,Assisted,cluster_t5,LogisticReg,0.5956541444685981,0.06254288347270312,100.0,N/A
data_1_quadratic,Assisted,cluster_t5,RandomForest,0.9714872225456702,0.016549485695427173,100.0,N/A
data_1_quadratic,Assisted,cluster_t5,GradientBoost,0.9780845866551097,0.02046033680418187,100.0,N/A
data_1_quadratic,Assisted,cluster_e5_small,LogisticReg,0.6095795992809934,0.052783331416825785,100.0,N/A
data_1_quadratic,Assisted,cluster_e5_small,RandomForest,0.9835276385418922,0.011295033873955036,100.0,N/A
data_1_quadratic,Assisted,cluster_e5_small,GradientBoost,0.9799515753305081,0.019335890467601036,100.0,N/A
data_1_quadratic,Assisted,cluster_bert,LogisticReg,0.6003749372234567,0.05292162189624415,100.0,N/A
data_1_quadratic,Assisted,cluster_bert,RandomForest,0.9730725435449954,0.01452098247521228,100.0,N/A
data_1_quadratic,Assisted,cluster_bert,GradientBoost,0.9791447355426594,0.020958448370358717,100.0,N/A
data_41_exponential,Unassisted,N/A,LogisticReg,0.5781132876656039,0.051756555759950806,25.0,N/A
data_41_exponential,Unassisted,N/A,RandomForest,0.8549192040451078,0.04042371672620961,25.0,N/A
data_41_exponential,Unassisted,N/A,GradientBoost,0.7511116637439007,0.05963266584278413,25.0,N/A
data_41_exponential,Assisted,cluster_roberta,LogisticReg,0.6110800657182661,0.0509921508844335,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_roberta,RandomForest,0.857509222824766,0.03710422443771022,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_roberta,GradientBoost,0.7606845698553751,0.05620071389780112,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_bert,LogisticReg,0.6306057240443708,0.04873991299432568,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_bert,RandomForest,0.8662603232142005,0.03604393518809945,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_bert,GradientBoost,0.765889576470816,0.05867647196806124,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_minilm,LogisticReg,0.6127051790342531,0.0582390304745691,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_minilm,RandomForest,0.8566082383839618,0.039546372405501046,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_minilm,GradientBoost,0.7567625195267722,0.05857476869193602,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_gatortron,LogisticReg,0.5993289225618681,0.05693002403093521,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_gatortron,RandomForest,0.8591345018240487,0.039390260384944906,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_gatortron,GradientBoost,0.7638957977273985,0.05902205514666628,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_ernie,LogisticReg,0.5994410369842718,0.04906185959724287,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_ernie,RandomForest,0.8592086810706502,0.03730006288204614,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_ernie,GradientBoost,0.7570295842651702,0.060104711954829915,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_llama,LogisticReg,0.5959074060361694,0.051773570036954986,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_llama,RandomForest,0.8605108612926883,0.036426874823292814,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_llama,GradientBoost,0.7579128800517198,0.059613561238800114,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_t5,LogisticReg,0.5898996949069633,0.05759071790797827,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_t5,RandomForest,0.8579667377928274,0.03658020402818598,23.80952380952381,N/A
data_41_exponential,Assisted,cluster_t5,GradientBoost,0.7610394218561938,0.06058851624035182,23.80952380952381,N/A
data_32_linear,Unassisted,N/A,LogisticReg,0.6630754321932423,0.050181394930132704,31.25,N/A
data_32_linear,Unassisted,N/A,RandomForest,0.8830795433689156,0.03150906190766156,31.25,N/A
data_32_linear,Unassisted,N/A,GradientBoost,0.8979908491925467,0.04493635016680031,31.25,N/A
data_32_linear,Assisted,cluster_ernie,LogisticReg,0.6597894261337788,0.04526430496546301,29.41176470588235,N/A
data_32_linear,Assisted,cluster_ernie,RandomForest,0.8784622346359704,0.033516983801050976,29.41176470588235,N/A
data_32_linear,Assisted,cluster_ernie,GradientBoost,0.8854393911470634,0.04527880567781559,29.41176470588235,N/A
data_32_linear,Assisted,cluster_llama,LogisticReg,0.6689254989500141,0.05051054470191361,29.41176470588235,N/A
data_32_linear,Assisted,cluster_llama,RandomForest,0.884363587680108,0.034123945934366344,29.41176470588235,N/A
data_32_linear,Assisted,cluster_llama,GradientBoost,0.8898650238981632,0.04450598380254981,29.41176470588235,N/A
data_32_linear,Assisted,cluster_roberta,LogisticReg,0.6799120175109927,0.055330876683080454,29.41176470588235,N/A
data_32_linear,Assisted,cluster_roberta,RandomForest,0.8898073028177268,0.03273283988342631,29.41176470588235,N/A
data_32_linear,Assisted,cluster_roberta,GradientBoost,0.8856237837713506,0.04310167723476378,29.41176470588235,N/A
data_32_linear,Assisted,cluster_bert,LogisticReg,0.6750656138510025,0.048935401376156436,29.41176470588235,N/A
data_32_linear,Assisted,cluster_bert,RandomForest,0.8864435535301479,0.032046940212400586,29.41176470588235,N/A
data_32_linear,Assisted,cluster_bert,GradientBoost,0.8865221768101478,0.045724994454984694,29.41176470588235,N/A
data_32_linear,Assisted,cluster_minilm,LogisticReg,0.6839546700106651,0.053076238979621576,29.41176470588235,N/A
data_32_linear,Assisted,cluster_minilm,RandomForest,0.8878458805696369,0.03251819985440962,29.41176470588235,N/A
data_32_linear,Assisted,cluster_minilm,GradientBoost,0.8938368037640275,0.043607646403156265,29.41176470588235,N/A
data_32_linear,Assisted,cluster_gatortron,LogisticReg,0.6737066888119653,0.047645587455367934,29.41176470588235,N/A
data_32_linear,Assisted,cluster_gatortron,RandomForest,0.8879783926352052,0.031119014264420142,29.41176470588235,N/A
data_32_linear,Assisted,cluster_gatortron,GradientBoost,0.8936457743568619,0.04025053040382133,29.41176470588235,N/A
data_32_linear,Assisted,cluster_t5,LogisticReg,0.6755072951167292,0.047977380083213346,29.41176470588235,N/A
data_32_linear,Assisted,cluster_t5,RandomForest,0.885098397353644,0.03162920255328829,29.41176470588235,N/A
data_32_linear,Assisted,cluster_t5,GradientBoost,0.8875246735322189,0.04731923826638603,29.41176470588235,N/A
data_66_linear,Unassisted,N/A,LogisticReg,0.6221330767829519,0.05830939637426562,16.666666666666668,N/A
data_66_linear,Unassisted,N/A,RandomForest,0.8694936760247977,0.03464220553110318,16.666666666666668,N/A
data_66_linear,Unassisted,N/A,GradientBoost,0.8379269726010965,0.05262172222707534,16.666666666666668,N/A
data_66_linear,Assisted,cluster_roberta,LogisticReg,0.641071904714877,0.058694239577047363,16.129032258064516,N/A
data_66_linear,Assisted,cluster_roberta,RandomForest,0.8710279363312317,0.03546675085688897,16.129032258064516,N/A
data_66_linear,Assisted,cluster_roberta,GradientBoost,0.8287056448414435,0.05380671590793329,16.129032258064516,N/A
